new_filename,new_path,language_code,target_country_slug,target_country_name,target_service_slug,target_page_url,alt_localized,title_localized,caption_localized
sos-expat-editorial-visual-russia-russian-square-001.webp,images/ru/russia/sos-expat-editorial-visual-russia-russian-square-001.webp,ru,,,,,"Visuel éditorial SOS Expat en russian, format square, pour contenu média et presse.",SOS Expat press visual russian russia square,"Visuel SOS Expat utilisable pour article, média ou presse en russian."
sos-expat-editorial-visual-russia-russian-landscape-002.webp,images/ru/russia/sos-expat-editorial-visual-russia-russian-landscape-002.webp,ru,,,,,"Visuel éditorial SOS Expat en russian, format landscape, pour contenu média et presse.",SOS Expat press visual russian russia landscape,"Visuel SOS Expat utilisable pour article, média ou presse en russian."
sos-expat-editorial-visual-russia-russian-landscape-003.webp,images/ru/russia/sos-expat-editorial-visual-russia-russian-landscape-003.webp,ru,,,,,"Visuel éditorial SOS Expat en russian, format landscape, pour contenu média et presse.",SOS Expat press visual russian russia landscape,"Visuel SOS Expat utilisable pour article, média ou presse en russian."
sos-expat-editorial-visual-russia-russian-landscape-004.webp,images/ru/russia/sos-expat-editorial-visual-russia-russian-landscape-004.webp,ru,,,,,"Visuel éditorial SOS Expat en russian, format landscape, pour contenu média et presse.",SOS Expat press visual russian russia landscape,"Visuel SOS Expat utilisable pour article, média ou presse en russian."
sos-expat-editorial-visual-russia-russian-landscape-005.webp,images/ru/russia/sos-expat-editorial-visual-russia-russian-landscape-005.webp,ru,,,,,"Visuel éditorial SOS Expat en russian, format landscape, pour contenu média et presse.",SOS Expat press visual russian russia landscape,"Visuel SOS Expat utilisable pour article, média ou presse en russian."
sos-expat-editorial-visual-russia-russian-landscape-006.webp,images/ru/russia/sos-expat-editorial-visual-russia-russian-landscape-006.webp,ru,,,,,"Visuel éditorial SOS Expat en russian, format landscape, pour contenu média et presse.",SOS Expat press visual russian russia landscape,"Visuel SOS Expat utilisable pour article, média ou presse en russian."
sos-expat-editorial-visual-russia-russian-landscape-007.webp,images/ru/russia/sos-expat-editorial-visual-russia-russian-landscape-007.webp,ru,,,,,"Visuel éditorial SOS Expat en russian, format landscape, pour contenu média et presse.",SOS Expat press visual russian russia landscape,"Visuel SOS Expat utilisable pour article, média ou presse en russian."
sos-expat-editorial-visual-russia-russian-landscape-008.webp,images/ru/russia/sos-expat-editorial-visual-russia-russian-landscape-008.webp,ru,,,,,"Visuel éditorial SOS Expat en russian, format landscape, pour contenu média et presse.",SOS Expat press visual russian russia landscape,"Visuel SOS Expat utilisable pour article, média ou presse en russian."
sos-expat-editorial-visual-russia-russian-landscape-009.webp,images/ru/russia/sos-expat-editorial-visual-russia-russian-landscape-009.webp,ru,,,,,"Visuel éditorial SOS Expat en russian, format landscape, pour contenu média et presse.",SOS Expat press visual russian russia landscape,"Visuel SOS Expat utilisable pour article, média ou presse en russian."
sos-expat-editorial-visual-russia-russian-landscape-010.webp,images/ru/russia/sos-expat-editorial-visual-russia-russian-landscape-010.webp,ru,,,,,"Visuel éditorial SOS Expat en russian, format landscape, pour contenu média et presse.",SOS Expat press visual russian russia landscape,"Visuel SOS Expat utilisable pour article, média ou presse en russian."
sos-expat-editorial-visual-russia-russian-square-011.webp,images/ru/russia/sos-expat-editorial-visual-russia-russian-square-011.webp,ru,,,,,"Visuel éditorial SOS Expat en russian, format square, pour contenu média et presse.",SOS Expat press visual russian russia square,"Visuel SOS Expat utilisable pour article, média ou presse en russian."
sos-expat-editorial-visual-russia-russian-square-012.webp,images/ru/russia/sos-expat-editorial-visual-russia-russian-square-012.webp,ru,,,,,"Visuel éditorial SOS Expat en russian, format square, pour contenu média et presse.",SOS Expat press visual russian russia square,"Visuel SOS Expat utilisable pour article, média ou presse en russian."
sos-expat-editorial-visual-russia-russian-landscape-013.webp,images/ru/russia/sos-expat-editorial-visual-russia-russian-landscape-013.webp,ru,,,,,"Visuel éditorial SOS Expat en russian, format landscape, pour contenu média et presse.",SOS Expat press visual russian russia landscape,"Visuel SOS Expat utilisable pour article, média ou presse en russian."
sos-expat-editorial-visual-russia-russian-landscape-014.webp,images/ru/russia/sos-expat-editorial-visual-russia-russian-landscape-014.webp,ru,,,,,"Visuel éditorial SOS Expat en russian, format landscape, pour contenu média et presse.",SOS Expat press visual russian russia landscape,"Visuel SOS Expat utilisable pour article, média ou presse en russian."
sos-expat-editorial-visual-russia-russian-landscape-015.webp,images/ru/russia/sos-expat-editorial-visual-russia-russian-landscape-015.webp,ru,,,,,"Visuel éditorial SOS Expat en russian, format landscape, pour contenu média et presse.",SOS Expat press visual russian russia landscape,"Visuel SOS Expat utilisable pour article, média ou presse en russian."
sos-expat-editorial-visual-russia-russian-square-016.webp,images/ru/russia/sos-expat-editorial-visual-russia-russian-square-016.webp,ru,,,,,"Visuel éditorial SOS Expat en russian, format square, pour contenu média et presse.",SOS Expat press visual russian russia square,"Visuel SOS Expat utilisable pour article, média ou presse en russian."
sos-expat-editorial-visual-russia-russian-square-017.webp,images/ru/russia/sos-expat-editorial-visual-russia-russian-square-017.webp,ru,,,,,"Visuel éditorial SOS Expat en russian, format square, pour contenu média et presse.",SOS Expat press visual russian russia square,"Visuel SOS Expat utilisable pour article, média ou presse en russian."
sos-expat-editorial-visual-russia-russian-square-018.webp,images/ru/russia/sos-expat-editorial-visual-russia-russian-square-018.webp,ru,,,,,"Visuel éditorial SOS Expat en russian, format square, pour contenu média et presse.",SOS Expat press visual russian russia square,"Visuel SOS Expat utilisable pour article, média ou presse en russian."
sos-expat-logo-russia-russian-square-019.webp,images/ru/russia/sos-expat-logo-russia-russian-square-019.webp,ru,,,,,Logo SOS Expat version russian russia.,SOS Expat logo russian russia,Logo SOS Expat pour version russian.
sos-expat-editorial-visual-global-global-portrait-001.webp,images/global/global/sos-expat-editorial-visual-global-global-portrait-001.webp,global,,,,,Visuel éditorial global SOS Expat.,SOS Expat global press visual,Visuel global SOS Expat pour média et presse.
