source_folder,source_filename,source_path,language_code,language_name,country_slug_default,country_note,new_path,new_filename,asset_type,orientation,original_width,original_height,aspect_ratio,crop_applied,padding_added,alt_suggested,title_suggested,caption_suggested,page_url_pattern
es,"ChatGPT Image 29 mars 2026, 03_43_25.png","es/ChatGPT Image 29 mars 2026, 03_43_25.png",es,spanish,spain,default mapping only; replace with exact country when page target is known,images/es/spain/sos-expat-editorial-visual-spain-spanish-landscape-007.webp,sos-expat-editorial-visual-spain-spanish-landscape-007.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en spanish, format landscape, pour contenu média et presse.",SOS Expat press visual spanish spain landscape,"Visuel SOS Expat utilisable pour article, média ou presse en spanish.",/{lang}/{country}/{service}
es,"ChatGPT Image 29 mars 2026, 03_55_15.png","es/ChatGPT Image 29 mars 2026, 03_55_15.png",es,spanish,spain,default mapping only; replace with exact country when page target is known,images/es/spain/sos-expat-editorial-visual-spain-spanish-landscape-008.webp,sos-expat-editorial-visual-spain-spanish-landscape-008.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en spanish, format landscape, pour contenu média et presse.",SOS Expat press visual spanish spain landscape,"Visuel SOS Expat utilisable pour article, média ou presse en spanish.",/{lang}/{country}/{service}
es,"ChatGPT Image 29 mars 2026, 03_55_49.png","es/ChatGPT Image 29 mars 2026, 03_55_49.png",es,spanish,spain,default mapping only; replace with exact country when page target is known,images/es/spain/sos-expat-editorial-visual-spain-spanish-landscape-009.webp,sos-expat-editorial-visual-spain-spanish-landscape-009.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en spanish, format landscape, pour contenu média et presse.",SOS Expat press visual spanish spain landscape,"Visuel SOS Expat utilisable pour article, média ou presse en spanish.",/{lang}/{country}/{service}
es,"ChatGPT Image 29 mars 2026, 03_56_59.png","es/ChatGPT Image 29 mars 2026, 03_56_59.png",es,spanish,spain,default mapping only; replace with exact country when page target is known,images/es/spain/sos-expat-editorial-visual-spain-spanish-landscape-010.webp,sos-expat-editorial-visual-spain-spanish-landscape-010.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en spanish, format landscape, pour contenu média et presse.",SOS Expat press visual spanish spain landscape,"Visuel SOS Expat utilisable pour article, média ou presse en spanish.",/{lang}/{country}/{service}
es,"ChatGPT Image 29 mars 2026, 04_01_48.png","es/ChatGPT Image 29 mars 2026, 04_01_48.png",es,spanish,spain,default mapping only; replace with exact country when page target is known,images/es/spain/sos-expat-editorial-visual-spain-spanish-square-011.webp,sos-expat-editorial-visual-spain-spanish-square-011.webp,editorial-visual,square,1024,1024,1024x1024,no,no,"Visuel éditorial SOS Expat en spanish, format square, pour contenu média et presse.",SOS Expat press visual spanish spain square,"Visuel SOS Expat utilisable pour article, média ou presse en spanish.",/{lang}/{country}/{service}
es,"ChatGPT Image 29 mars 2026, 04_06_22.png","es/ChatGPT Image 29 mars 2026, 04_06_22.png",es,spanish,spain,default mapping only; replace with exact country when page target is known,images/es/spain/sos-expat-editorial-visual-spain-spanish-square-012.webp,sos-expat-editorial-visual-spain-spanish-square-012.webp,editorial-visual,square,1024,1024,1024x1024,no,no,"Visuel éditorial SOS Expat en spanish, format square, pour contenu média et presse.",SOS Expat press visual spanish spain square,"Visuel SOS Expat utilisable pour article, média ou presse en spanish.",/{lang}/{country}/{service}
es,"ChatGPT Image 29 mars 2026, 04_08_13.png","es/ChatGPT Image 29 mars 2026, 04_08_13.png",es,spanish,spain,default mapping only; replace with exact country when page target is known,images/es/spain/sos-expat-editorial-visual-spain-spanish-landscape-013.webp,sos-expat-editorial-visual-spain-spanish-landscape-013.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en spanish, format landscape, pour contenu média et presse.",SOS Expat press visual spanish spain landscape,"Visuel SOS Expat utilisable pour article, média ou presse en spanish.",/{lang}/{country}/{service}
es,"ChatGPT Image 29 mars 2026, 04_15_00.png","es/ChatGPT Image 29 mars 2026, 04_15_00.png",es,spanish,spain,default mapping only; replace with exact country when page target is known,images/es/spain/sos-expat-editorial-visual-spain-spanish-landscape-014.webp,sos-expat-editorial-visual-spain-spanish-landscape-014.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en spanish, format landscape, pour contenu média et presse.",SOS Expat press visual spanish spain landscape,"Visuel SOS Expat utilisable pour article, média ou presse en spanish.",/{lang}/{country}/{service}
es,"ChatGPT Image 30 mars 2026, 10_39_27.png","es/ChatGPT Image 30 mars 2026, 10_39_27.png",es,spanish,spain,default mapping only; replace with exact country when page target is known,images/es/spain/sos-expat-editorial-visual-spain-spanish-square-015.webp,sos-expat-editorial-visual-spain-spanish-square-015.webp,editorial-visual,square,1024,1024,1024x1024,no,no,"Visuel éditorial SOS Expat en spanish, format square, pour contenu média et presse.",SOS Expat press visual spanish spain square,"Visuel SOS Expat utilisable pour article, média ou presse en spanish.",/{lang}/{country}/{service}
es,"ChatGPT Image 30 mars 2026, 11_03_06.png","es/ChatGPT Image 30 mars 2026, 11_03_06.png",es,spanish,spain,default mapping only; replace with exact country when page target is known,images/es/spain/sos-expat-editorial-visual-spain-spanish-landscape-016.webp,sos-expat-editorial-visual-spain-spanish-landscape-016.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en spanish, format landscape, pour contenu média et presse.",SOS Expat press visual spanish spain landscape,"Visuel SOS Expat utilisable pour article, média ou presse en spanish.",/{lang}/{country}/{service}
es,"ChatGPT Image 30 mars 2026, 11_04_48.png","es/ChatGPT Image 30 mars 2026, 11_04_48.png",es,spanish,spain,default mapping only; replace with exact country when page target is known,images/es/spain/sos-expat-editorial-visual-spain-spanish-square-017.webp,sos-expat-editorial-visual-spain-spanish-square-017.webp,editorial-visual,square,1024,1024,1024x1024,no,no,"Visuel éditorial SOS Expat en spanish, format square, pour contenu média et presse.",SOS Expat press visual spanish spain square,"Visuel SOS Expat utilisable pour article, média ou presse en spanish.",/{lang}/{country}/{service}
es,"ChatGPT Image 30 mars 2026, 11_06_12.png","es/ChatGPT Image 30 mars 2026, 11_06_12.png",es,spanish,spain,default mapping only; replace with exact country when page target is known,images/es/spain/sos-expat-editorial-visual-spain-spanish-square-018.webp,sos-expat-editorial-visual-spain-spanish-square-018.webp,editorial-visual,square,1024,1024,1024x1024,no,no,"Visuel éditorial SOS Expat en spanish, format square, pour contenu média et presse.",SOS Expat press visual spanish spain square,"Visuel SOS Expat utilisable pour article, média ou presse en spanish.",/{lang}/{country}/{service}
es,"ChatGPT Image 30 mars 2026, 11_07_35.png","es/ChatGPT Image 30 mars 2026, 11_07_35.png",es,spanish,spain,default mapping only; replace with exact country when page target is known,images/es/spain/sos-expat-editorial-visual-spain-spanish-square-019.webp,sos-expat-editorial-visual-spain-spanish-square-019.webp,editorial-visual,square,1024,1024,1024x1024,no,no,"Visuel éditorial SOS Expat en spanish, format square, pour contenu média et presse.",SOS Expat press visual spanish spain square,"Visuel SOS Expat utilisable pour article, média ou presse en spanish.",/{lang}/{country}/{service}
es,Logo_sos-expat_1024.png,es/Logo_sos-expat_1024.png,es,spanish,spain,default mapping only; replace with exact country when page target is known,images/es/spain/sos-expat-logo-spain-spanish-square-020.webp,sos-expat-logo-spain-spanish-square-020.webp,logo,square,1024,1024,1024x1024,no,no,Logo SOS Expat version spanish spain.,SOS Expat logo spanish spain,Logo SOS Expat pour version spanish.,/{lang}/{country}/{service}
fr,"ChatGPT Image 29 mars 2026, 01_09_10.png","fr/ChatGPT Image 29 mars 2026, 01_09_10.png",fr,french,france,default mapping only; replace with exact country when page target is known,images/fr/france/sos-expat-editorial-visual-france-french-square-001.webp,sos-expat-editorial-visual-france-french-square-001.webp,editorial-visual,square,1024,1024,1024x1024,no,no,"Visuel éditorial SOS Expat en french, format square, pour contenu média et presse.",SOS Expat press visual french france square,"Visuel SOS Expat utilisable pour article, média ou presse en french.",/{lang}/{country}/{service}
fr,"ChatGPT Image 29 mars 2026, 01_10_51.png","fr/ChatGPT Image 29 mars 2026, 01_10_51.png",fr,french,france,default mapping only; replace with exact country when page target is known,images/fr/france/sos-expat-editorial-visual-france-french-landscape-002.webp,sos-expat-editorial-visual-france-french-landscape-002.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en french, format landscape, pour contenu média et presse.",SOS Expat press visual french france landscape,"Visuel SOS Expat utilisable pour article, média ou presse en french.",/{lang}/{country}/{service}
fr,"ChatGPT Image 29 mars 2026, 01_14_48.png","fr/ChatGPT Image 29 mars 2026, 01_14_48.png",fr,french,france,default mapping only; replace with exact country when page target is known,images/fr/france/sos-expat-editorial-visual-france-french-landscape-003.webp,sos-expat-editorial-visual-france-french-landscape-003.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en french, format landscape, pour contenu média et presse.",SOS Expat press visual french france landscape,"Visuel SOS Expat utilisable pour article, média ou presse en french.",/{lang}/{country}/{service}
fr,"ChatGPT Image 29 mars 2026, 01_18_44.png","fr/ChatGPT Image 29 mars 2026, 01_18_44.png",fr,french,france,default mapping only; replace with exact country when page target is known,images/fr/france/sos-expat-editorial-visual-france-french-landscape-004.webp,sos-expat-editorial-visual-france-french-landscape-004.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en french, format landscape, pour contenu média et presse.",SOS Expat press visual french france landscape,"Visuel SOS Expat utilisable pour article, média ou presse en french.",/{lang}/{country}/{service}
fr,"ChatGPT Image 29 mars 2026, 01_28_21.png","fr/ChatGPT Image 29 mars 2026, 01_28_21.png",fr,french,france,default mapping only; replace with exact country when page target is known,images/fr/france/sos-expat-editorial-visual-france-french-landscape-005.webp,sos-expat-editorial-visual-france-french-landscape-005.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en french, format landscape, pour contenu média et presse.",SOS Expat press visual french france landscape,"Visuel SOS Expat utilisable pour article, média ou presse en french.",/{lang}/{country}/{service}
fr,"ChatGPT Image 29 mars 2026, 01_51_09.png","fr/ChatGPT Image 29 mars 2026, 01_51_09.png",fr,french,france,default mapping only; replace with exact country when page target is known,images/fr/france/sos-expat-editorial-visual-france-french-landscape-006.webp,sos-expat-editorial-visual-france-french-landscape-006.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en french, format landscape, pour contenu média et presse.",SOS Expat press visual french france landscape,"Visuel SOS Expat utilisable pour article, média ou presse en french.",/{lang}/{country}/{service}
fr,"ChatGPT Image 29 mars 2026, 01_53_42.png","fr/ChatGPT Image 29 mars 2026, 01_53_42.png",fr,french,france,default mapping only; replace with exact country when page target is known,images/fr/france/sos-expat-editorial-visual-france-french-landscape-007.webp,sos-expat-editorial-visual-france-french-landscape-007.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en french, format landscape, pour contenu média et presse.",SOS Expat press visual french france landscape,"Visuel SOS Expat utilisable pour article, média ou presse en french.",/{lang}/{country}/{service}
fr,"ChatGPT Image 29 mars 2026, 01_53_50.png","fr/ChatGPT Image 29 mars 2026, 01_53_50.png",fr,french,france,default mapping only; replace with exact country when page target is known,images/fr/france/sos-expat-editorial-visual-france-french-landscape-008.webp,sos-expat-editorial-visual-france-french-landscape-008.webp,editorial-visual,landscape,1280,1024,1280x1024,no,no,"Visuel éditorial SOS Expat en french, format landscape, pour contenu média et presse.",SOS Expat press visual french france landscape,"Visuel SOS Expat utilisable pour article, média ou presse en french.",/{lang}/{country}/{service}
fr,"ChatGPT Image 29 mars 2026, 03_11_28.png","fr/ChatGPT Image 29 mars 2026, 03_11_28.png",fr,french,france,default mapping only; replace with exact country when page target is known,images/fr/france/sos-expat-editorial-visual-france-french-landscape-009.webp,sos-expat-editorial-visual-france-french-landscape-009.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en french, format landscape, pour contenu média et presse.",SOS Expat press visual french france landscape,"Visuel SOS Expat utilisable pour article, média ou presse en french.",/{lang}/{country}/{service}
fr,"ChatGPT Image 29 mars 2026, 03_16_52.png","fr/ChatGPT Image 29 mars 2026, 03_16_52.png",fr,french,france,default mapping only; replace with exact country when page target is known,images/fr/france/sos-expat-editorial-visual-france-french-landscape-010.webp,sos-expat-editorial-visual-france-french-landscape-010.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en french, format landscape, pour contenu média et presse.",SOS Expat press visual french france landscape,"Visuel SOS Expat utilisable pour article, média ou presse en french.",/{lang}/{country}/{service}
fr,"ChatGPT Image 29 mars 2026, 03_43_25.png","fr/ChatGPT Image 29 mars 2026, 03_43_25.png",fr,french,france,default mapping only; replace with exact country when page target is known,images/fr/france/sos-expat-editorial-visual-france-french-landscape-011.webp,sos-expat-editorial-visual-france-french-landscape-011.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en french, format landscape, pour contenu média et presse.",SOS Expat press visual french france landscape,"Visuel SOS Expat utilisable pour article, média ou presse en french.",/{lang}/{country}/{service}
fr,"ChatGPT Image 29 mars 2026, 03_55_15.png","fr/ChatGPT Image 29 mars 2026, 03_55_15.png",fr,french,france,default mapping only; replace with exact country when page target is known,images/fr/france/sos-expat-editorial-visual-france-french-landscape-012.webp,sos-expat-editorial-visual-france-french-landscape-012.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en french, format landscape, pour contenu média et presse.",SOS Expat press visual french france landscape,"Visuel SOS Expat utilisable pour article, média ou presse en french.",/{lang}/{country}/{service}
fr,"ChatGPT Image 29 mars 2026, 03_55_49.png","fr/ChatGPT Image 29 mars 2026, 03_55_49.png",fr,french,france,default mapping only; replace with exact country when page target is known,images/fr/france/sos-expat-editorial-visual-france-french-landscape-013.webp,sos-expat-editorial-visual-france-french-landscape-013.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en french, format landscape, pour contenu média et presse.",SOS Expat press visual french france landscape,"Visuel SOS Expat utilisable pour article, média ou presse en french.",/{lang}/{country}/{service}
fr,"ChatGPT Image 29 mars 2026, 03_56_59.png","fr/ChatGPT Image 29 mars 2026, 03_56_59.png",fr,french,france,default mapping only; replace with exact country when page target is known,images/fr/france/sos-expat-editorial-visual-france-french-landscape-014.webp,sos-expat-editorial-visual-france-french-landscape-014.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en french, format landscape, pour contenu média et presse.",SOS Expat press visual french france landscape,"Visuel SOS Expat utilisable pour article, média ou presse en french.",/{lang}/{country}/{service}
fr,"ChatGPT Image 29 mars 2026, 03_57_50.png","fr/ChatGPT Image 29 mars 2026, 03_57_50.png",fr,french,france,default mapping only; replace with exact country when page target is known,images/fr/france/sos-expat-editorial-visual-france-french-square-015.webp,sos-expat-editorial-visual-france-french-square-015.webp,editorial-visual,square,1024,1024,1024x1024,no,no,"Visuel éditorial SOS Expat en french, format square, pour contenu média et presse.",SOS Expat press visual french france square,"Visuel SOS Expat utilisable pour article, média ou presse en french.",/{lang}/{country}/{service}
fr,"ChatGPT Image 29 mars 2026, 04_01_48.png","fr/ChatGPT Image 29 mars 2026, 04_01_48.png",fr,french,france,default mapping only; replace with exact country when page target is known,images/fr/france/sos-expat-editorial-visual-france-french-square-016.webp,sos-expat-editorial-visual-france-french-square-016.webp,editorial-visual,square,1024,1024,1024x1024,no,no,"Visuel éditorial SOS Expat en french, format square, pour contenu média et presse.",SOS Expat press visual french france square,"Visuel SOS Expat utilisable pour article, média ou presse en french.",/{lang}/{country}/{service}
fr,"ChatGPT Image 29 mars 2026, 04_06_22.png","fr/ChatGPT Image 29 mars 2026, 04_06_22.png",fr,french,france,default mapping only; replace with exact country when page target is known,images/fr/france/sos-expat-editorial-visual-france-french-square-017.webp,sos-expat-editorial-visual-france-french-square-017.webp,editorial-visual,square,1024,1024,1024x1024,no,no,"Visuel éditorial SOS Expat en french, format square, pour contenu média et presse.",SOS Expat press visual french france square,"Visuel SOS Expat utilisable pour article, média ou presse en french.",/{lang}/{country}/{service}
fr,"ChatGPT Image 29 mars 2026, 04_08_13.png","fr/ChatGPT Image 29 mars 2026, 04_08_13.png",fr,french,france,default mapping only; replace with exact country when page target is known,images/fr/france/sos-expat-editorial-visual-france-french-landscape-018.webp,sos-expat-editorial-visual-france-french-landscape-018.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en french, format landscape, pour contenu média et presse.",SOS Expat press visual french france landscape,"Visuel SOS Expat utilisable pour article, média ou presse en french.",/{lang}/{country}/{service}
fr,"ChatGPT Image 29 mars 2026, 04_15_00.png","fr/ChatGPT Image 29 mars 2026, 04_15_00.png",fr,french,france,default mapping only; replace with exact country when page target is known,images/fr/france/sos-expat-editorial-visual-france-french-landscape-019.webp,sos-expat-editorial-visual-france-french-landscape-019.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en french, format landscape, pour contenu média et presse.",SOS Expat press visual french france landscape,"Visuel SOS Expat utilisable pour article, média ou presse en french.",/{lang}/{country}/{service}
fr,"ChatGPT Image 30 mars 2026, 03_57_20.png","fr/ChatGPT Image 30 mars 2026, 03_57_20.png",fr,french,france,default mapping only; replace with exact country when page target is known,images/fr/france/sos-expat-editorial-visual-france-french-landscape-020.webp,sos-expat-editorial-visual-france-french-landscape-020.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en french, format landscape, pour contenu média et presse.",SOS Expat press visual french france landscape,"Visuel SOS Expat utilisable pour article, média ou presse en french.",/{lang}/{country}/{service}
fr,"ChatGPT Image 30 mars 2026, 04_03_24.png","fr/ChatGPT Image 30 mars 2026, 04_03_24.png",fr,french,france,default mapping only; replace with exact country when page target is known,images/fr/france/sos-expat-editorial-visual-france-french-landscape-021.webp,sos-expat-editorial-visual-france-french-landscape-021.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en french, format landscape, pour contenu média et presse.",SOS Expat press visual french france landscape,"Visuel SOS Expat utilisable pour article, média ou presse en french.",/{lang}/{country}/{service}
fr,"ChatGPT Image 30 mars 2026, 10_06_03.png","fr/ChatGPT Image 30 mars 2026, 10_06_03.png",fr,french,france,default mapping only; replace with exact country when page target is known,images/fr/france/sos-expat-editorial-visual-france-french-landscape-022.webp,sos-expat-editorial-visual-france-french-landscape-022.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en french, format landscape, pour contenu média et presse.",SOS Expat press visual french france landscape,"Visuel SOS Expat utilisable pour article, média ou presse en french.",/{lang}/{country}/{service}
fr,"ChatGPT Image 30 mars 2026, 10_35_40.png","fr/ChatGPT Image 30 mars 2026, 10_35_40.png",fr,french,france,default mapping only; replace with exact country when page target is known,images/fr/france/sos-expat-editorial-visual-france-french-square-023.webp,sos-expat-editorial-visual-france-french-square-023.webp,editorial-visual,square,1024,1024,1024x1024,no,no,"Visuel éditorial SOS Expat en french, format square, pour contenu média et presse.",SOS Expat press visual french france square,"Visuel SOS Expat utilisable pour article, média ou presse en french.",/{lang}/{country}/{service}
fr,"ChatGPT Image 30 mars 2026, 10_56_33.png","fr/ChatGPT Image 30 mars 2026, 10_56_33.png",fr,french,france,default mapping only; replace with exact country when page target is known,images/fr/france/sos-expat-editorial-visual-france-french-landscape-024.webp,sos-expat-editorial-visual-france-french-landscape-024.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en french, format landscape, pour contenu média et presse.",SOS Expat press visual french france landscape,"Visuel SOS Expat utilisable pour article, média ou presse en french.",/{lang}/{country}/{service}
fr,"ChatGPT Image 30 mars 2026, 11_03_06.png","fr/ChatGPT Image 30 mars 2026, 11_03_06.png",fr,french,france,default mapping only; replace with exact country when page target is known,images/fr/france/sos-expat-editorial-visual-france-french-landscape-025.webp,sos-expat-editorial-visual-france-french-landscape-025.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en french, format landscape, pour contenu média et presse.",SOS Expat press visual french france landscape,"Visuel SOS Expat utilisable pour article, média ou presse en french.",/{lang}/{country}/{service}
fr,"ChatGPT Image 30 mars 2026, 11_04_48.png","fr/ChatGPT Image 30 mars 2026, 11_04_48.png",fr,french,france,default mapping only; replace with exact country when page target is known,images/fr/france/sos-expat-editorial-visual-france-french-square-026.webp,sos-expat-editorial-visual-france-french-square-026.webp,editorial-visual,square,1024,1024,1024x1024,no,no,"Visuel éditorial SOS Expat en french, format square, pour contenu média et presse.",SOS Expat press visual french france square,"Visuel SOS Expat utilisable pour article, média ou presse en french.",/{lang}/{country}/{service}
fr,"ChatGPT Image 30 mars 2026, 11_06_12.png","fr/ChatGPT Image 30 mars 2026, 11_06_12.png",fr,french,france,default mapping only; replace with exact country when page target is known,images/fr/france/sos-expat-editorial-visual-france-french-square-027.webp,sos-expat-editorial-visual-france-french-square-027.webp,editorial-visual,square,1024,1024,1024x1024,no,no,"Visuel éditorial SOS Expat en french, format square, pour contenu média et presse.",SOS Expat press visual french france square,"Visuel SOS Expat utilisable pour article, média ou presse en french.",/{lang}/{country}/{service}
fr,"ChatGPT Image 30 mars 2026, 11_07_35.png","fr/ChatGPT Image 30 mars 2026, 11_07_35.png",fr,french,france,default mapping only; replace with exact country when page target is known,images/fr/france/sos-expat-editorial-visual-france-french-square-028.webp,sos-expat-editorial-visual-france-french-square-028.webp,editorial-visual,square,1024,1024,1024x1024,no,no,"Visuel éditorial SOS Expat en french, format square, pour contenu média et presse.",SOS Expat press visual french france square,"Visuel SOS Expat utilisable pour article, média ou presse en french.",/{lang}/{country}/{service}
fr,Fb_05012025-emirats_FR.png,fr/Fb_05012025-emirats_FR.png,fr,french,france,default mapping only; replace with exact country when page target is known,images/fr/france/sos-expat-editorial-visual-france-french-portrait-029.webp,sos-expat-editorial-visual-france-french-portrait-029.webp,editorial-visual,portrait,1024,1536,1024x1536,no,no,"Visuel éditorial SOS Expat en french, format portrait, pour contenu média et presse.",SOS Expat press visual french france portrait,"Visuel SOS Expat utilisable pour article, média ou presse en french.",/{lang}/{country}/{service}
fr,Logo_sos-expat_1024.png,fr/Logo_sos-expat_1024.png,fr,french,france,default mapping only; replace with exact country when page target is known,images/fr/france/sos-expat-logo-france-french-square-030.webp,sos-expat-logo-france-french-square-030.webp,logo,square,1024,1024,1024x1024,no,no,Logo SOS Expat version french france.,SOS Expat logo french france,Logo SOS Expat pour version french.,/{lang}/{country}/{service}
fr,WhatsApp Image 2025-12-21 at 18.24.45.jpeg,fr/WhatsApp Image 2025-12-21 at 18.24.45.jpeg,fr,french,france,default mapping only; replace with exact country when page target is known,images/fr/france/sos-expat-editorial-visual-france-french-portrait-031.webp,sos-expat-editorial-visual-france-french-portrait-031.webp,editorial-visual,portrait,739,1600,739x1600,no,no,"Visuel éditorial SOS Expat en french, format portrait, pour contenu média et presse.",SOS Expat press visual french france portrait,"Visuel SOS Expat utilisable pour article, média ou presse en french.",/{lang}/{country}/{service}
fr,aide en 5 minutes francais.png,fr/aide en 5 minutes francais.png,fr,french,france,default mapping only; replace with exact country when page target is known,images/fr/france/sos-expat-editorial-visual-france-french-portrait-032.webp,sos-expat-editorial-visual-france-french-portrait-032.webp,editorial-visual,portrait,1024,1536,1024x1536,no,no,"Visuel éditorial SOS Expat en french, format portrait, pour contenu média et presse.",SOS Expat press visual french france portrait,"Visuel SOS Expat utilisable pour article, média ou presse en french.",/{lang}/{country}/{service}
hi,"ChatGPT Image 29 mars 2026, 01_09_10.png","hi/ChatGPT Image 29 mars 2026, 01_09_10.png",hi,hindi,india,default mapping only; replace with exact country when page target is known,images/hi/india/sos-expat-editorial-visual-india-hindi-square-001.webp,sos-expat-editorial-visual-india-hindi-square-001.webp,editorial-visual,square,1024,1024,1024x1024,no,no,"Visuel éditorial SOS Expat en hindi, format square, pour contenu média et presse.",SOS Expat press visual hindi india square,"Visuel SOS Expat utilisable pour article, média ou presse en hindi.",/{lang}/{country}/{service}
hi,"ChatGPT Image 29 mars 2026, 01_10_51.png","hi/ChatGPT Image 29 mars 2026, 01_10_51.png",hi,hindi,india,default mapping only; replace with exact country when page target is known,images/hi/india/sos-expat-editorial-visual-india-hindi-landscape-002.webp,sos-expat-editorial-visual-india-hindi-landscape-002.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en hindi, format landscape, pour contenu média et presse.",SOS Expat press visual hindi india landscape,"Visuel SOS Expat utilisable pour article, média ou presse en hindi.",/{lang}/{country}/{service}
hi,"ChatGPT Image 29 mars 2026, 01_14_48.png","hi/ChatGPT Image 29 mars 2026, 01_14_48.png",hi,hindi,india,default mapping only; replace with exact country when page target is known,images/hi/india/sos-expat-editorial-visual-india-hindi-landscape-003.webp,sos-expat-editorial-visual-india-hindi-landscape-003.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en hindi, format landscape, pour contenu média et presse.",SOS Expat press visual hindi india landscape,"Visuel SOS Expat utilisable pour article, média ou presse en hindi.",/{lang}/{country}/{service}
hi,"ChatGPT Image 29 mars 2026, 01_18_44.png","hi/ChatGPT Image 29 mars 2026, 01_18_44.png",hi,hindi,india,default mapping only; replace with exact country when page target is known,images/hi/india/sos-expat-editorial-visual-india-hindi-landscape-004.webp,sos-expat-editorial-visual-india-hindi-landscape-004.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en hindi, format landscape, pour contenu média et presse.",SOS Expat press visual hindi india landscape,"Visuel SOS Expat utilisable pour article, média ou presse en hindi.",/{lang}/{country}/{service}
hi,"ChatGPT Image 29 mars 2026, 01_51_09.png","hi/ChatGPT Image 29 mars 2026, 01_51_09.png",hi,hindi,india,default mapping only; replace with exact country when page target is known,images/hi/india/sos-expat-editorial-visual-india-hindi-landscape-005.webp,sos-expat-editorial-visual-india-hindi-landscape-005.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en hindi, format landscape, pour contenu média et presse.",SOS Expat press visual hindi india landscape,"Visuel SOS Expat utilisable pour article, média ou presse en hindi.",/{lang}/{country}/{service}
hi,"ChatGPT Image 29 mars 2026, 03_16_52.png","hi/ChatGPT Image 29 mars 2026, 03_16_52.png",hi,hindi,india,default mapping only; replace with exact country when page target is known,images/hi/india/sos-expat-editorial-visual-india-hindi-landscape-006.webp,sos-expat-editorial-visual-india-hindi-landscape-006.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en hindi, format landscape, pour contenu média et presse.",SOS Expat press visual hindi india landscape,"Visuel SOS Expat utilisable pour article, média ou presse en hindi.",/{lang}/{country}/{service}
hi,"ChatGPT Image 29 mars 2026, 03_43_25.png","hi/ChatGPT Image 29 mars 2026, 03_43_25.png",hi,hindi,india,default mapping only; replace with exact country when page target is known,images/hi/india/sos-expat-editorial-visual-india-hindi-landscape-007.webp,sos-expat-editorial-visual-india-hindi-landscape-007.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en hindi, format landscape, pour contenu média et presse.",SOS Expat press visual hindi india landscape,"Visuel SOS Expat utilisable pour article, média ou presse en hindi.",/{lang}/{country}/{service}
